seed,scenario,policy,sku,placed_day,arrival_day,expiry_day,received_kg
0,base,all_logged,CHICKEN-B,39,40,45,44
0,base,all_logged,CHICKEN-B,40,41,46,35
0,base,all_logged,CHICKEN-B,41,44,49,21
0,base,all_logged,CHICKEN-B,43,44,49,20
0,base,all_logged,CHICKEN-B,42,45,50,39
0,base,all_logged,CHICKEN-B,44,45,50,37
0,base,all_logged,CHICKEN-B,45,46,51,40
0,base,all_logged,CHICKEN-B,46,47,52,37
0,base,all_logged,CHICKEN-B,47,48,53,65
0,base,all_logged,CHICKEN-B,48,49,54,29
0,base,all_logged,CHICKEN-B,49,50,55,18
0,base,all_logged,CHICKEN-B,50,51,56,29
0,base,all_logged,CHICKEN-B,51,52,57,41
0,base,all_logged,CHICKEN-B,52,53,58,64
0,base,all_logged,CHICKEN-B,53,54,59,69
0,base,all_logged,CHICKEN-B,54,55,60,53
0,base,all_logged,CHICKEN-B,55,56,61,51
0,base,all_logged,CHICKEN-B,56,57,62,40
0,base,all_logged,CHICKEN-B,57,58,63,32
0,base,all_logged,CHICKEN-B,58,59,64,42
0,base,all_logged,CHICKEN-B,60,61,66,37
0,base,all_logged,CHICKEN-B,59,62,67,67
0,base,all_logged,CHICKEN-B,61,62,67,52
0,base,all_logged,CHICKEN-B,62,63,68,39
0,base,all_logged,CHICKEN-B,64,65,70,54
0,base,all_logged,CHICKEN-B,63,66,71,47
0,base,all_logged,CHICKEN-B,65,66,71,32
0,base,all_logged,CHICKEN-B,66,67,72,70
0,base,all_logged,CHICKEN-B,67,68,73,18
0,base,all_logged,CHICKEN-B,69,70,75,26
0,base,all_logged,CHICKEN-B,68,71,76,34
0,base,all_logged,CHICKEN-B,70,71,76,18
0,base,all_logged,CHICKEN-B,71,72,77,68
0,base,all_logged,CHICKEN-B,72,73,78,47
0,base,all_logged,CHICKEN-B,73,74,79,18
0,base,all_logged,CHICKEN-B,74,75,80,60
0,base,all_logged,CHICKEN-B,75,76,81,23
0,base,all_logged,CHICKEN-B,77,78,83,24
0,base,all_logged,CHICKEN-B,76,79,84,12
0,base,all_logged,CHICKEN-B,78,79,84,67
0,base,all_logged,CHICKEN-B,79,80,85,48
0,base,all_logged,CHICKEN-B,80,81,86,14
0,base,all_logged,CHICKEN-B,82,83,88,64
0,base,all_logged,CHICKEN-B,81,84,89,32
0,base,all_logged,CHICKEN-B,83,84,89,21
0,base,all_logged,CHICKEN-B,85,86,91,28
0,base,all_logged,CHICKEN-B,84,87,92,31
0,base,all_logged,CHICKEN-B,86,87,92,26
0,base,all_logged,CHICKEN-B,87,88,93,55
0,base,all_logged,CHICKEN-B,88,89,94,38
0,base,all_logged,CHICKEN-B,89,90,95,46
0,base,all_logged,CHICKEN-B,91,92,97,77
0,base,all_logged,CHICKEN-B,90,93,98,18
0,base,all_logged,CHICKEN-B,93,94,99,24
0,base,all_logged,CHICKEN-B,92,95,100,50
0,base,all_logged,CHICKEN-B,94,95,100,39
0,base,all_logged,CHICKEN-B,95,96,101,45
0,base,all_logged,CHICKEN-B,96,97,102,35
0,base,all_logged,CHICKEN-B,97,98,103,21
0,base,all_logged,CHICKEN-B,99,100,105,14
0,base,all_logged,CHICKEN-B,98,101,106,37
0,base,all_logged,CHICKEN-B,100,101,106,41
0,base,all_logged,CHICKEN-B,101,102,107,39
0,base,all_logged,CHICKEN-B,102,103,108,24
0,base,all_logged,CHICKEN-B,103,104,109,81
0,base,all_logged,CHICKEN-B,104,105,110,27
0,base,all_logged,CHICKEN-B,105,106,111,51
0,base,all_logged,CHICKEN-B,106,107,112,29
0,base,all_logged,CHICKEN-B,107,108,113,48
0,base,all_logged,CHICKEN-B,108,109,114,45
0,base,all_logged,CHICKEN-B,109,110,115,30
0,base,all_logged,CHICKEN-B,110,111,116,43
0,base,all_logged,CHICKEN-B,111,112,117,10
0,base,all_logged,CHICKEN-B,112,113,118,13
0,base,all_logged,CHICKEN-B,114,115,120,60
0,base,all_logged,CHICKEN-B,113,116,121,48
0,base,all_logged,CHICKEN-B,115,116,121,28
0,base,all_logged,CHICKEN-B,116,117,122,72
0,base,all_logged,CHICKEN-B,117,118,123,76
0,base,all_logged,CHICKEN-B,118,119,124,31
0,base,all_logged,CHICKEN-B,119,120,125,11
0,base,all_logged,CHICKEN-B,120,121,126,48
0,base,all_logged,CHICKEN-B,121,122,127,50
0,base,all_logged,CHICKEN-B,122,123,128,38
0,base,all_logged,CHICKEN-B,123,124,129,61
0,base,all_logged,CHICKEN-B,124,125,130,62
0,base,all_logged,CHICKEN-B,125,126,131,58
0,base,all_logged,CHICKEN-B,126,127,132,50
0,base,all_logged,CHICKEN-B,127,128,133,68
0,base,all_logged,CHICKEN-B,128,129,134,37
0,base,all_logged,CHICKEN-B,129,130,135,57
0,base,all_logged,CHICKEN-B,130,131,136,52
0,base,all_logged,CHICKEN-B,131,132,137,105
0,base,all_logged,CHICKEN-B,132,133,138,19
0,base,all_logged,CHICKEN-B,133,134,139,23
0,base,all_logged,CHICKEN-B,134,135,140,40
0,base,all_logged,CHICKEN-B,135,136,141,76
0,base,all_logged,CHICKEN-B,136,137,142,19
0,base,all_logged,CHICKEN-B,137,138,143,59
0,base,all_logged,CHICKEN-B,139,140,145,35
0,base,all_logged,CHICKEN-B,138,141,146,40
0,base,all_logged,CHICKEN-B,140,141,146,35
0,base,all_logged,CHICKEN-B,141,142,147,48
0,base,all_logged,CHICKEN-B,142,143,148,30
0,base,all_logged,CHICKEN-B,143,144,149,55
0,base,all_logged,CHICKEN-B,145,146,151,86
0,base,all_logged,CHICKEN-B,144,147,152,61
0,base,all_logged,CHICKEN-B,146,147,152,15
0,base,all_logged,CHICKEN-B,147,148,153,75
0,base,all_logged,CHICKEN-B,148,149,154,23
0,base,all_logged,CHICKEN-B,149,150,155,38
0,base,all_logged,CHICKEN-B,151,152,157,66
0,base,all_logged,CHICKEN-B,150,153,158,54
0,base,all_logged,CHICKEN-B,152,153,158,37
0,base,all_logged,CHICKEN-B,153,154,159,62
0,base,all_logged,CHICKEN-B,155,156,161,36
0,base,all_logged,CHICKEN-B,154,157,162,49
0,base,all_logged,CHICKEN-B,156,157,162,46
0,base,all_logged,CHICKEN-B,157,158,163,43
0,base,all_logged,CHICKEN-B,158,159,164,36
0,base,all_logged,CHICKEN-B,159,160,165,66
0,base,all_logged,CHICKEN-B,160,161,166,28
0,base,all_logged,CHICKEN-B,161,162,167,61
0,base,all_logged,CHICKEN-B,162,163,168,43
0,base,all_logged,CHICKEN-B,163,164,169,46
0,base,all_logged,CHICKEN-B,164,165,170,61
0,base,all_logged,CHICKEN-B,165,166,171,98
0,base,all_logged,CHICKEN-B,166,167,172,194
0,base,all_logged,CHICKEN-B,167,168,173,28
0,base,all_logged,CHICKEN-B,168,169,174,36
0,base,all_logged,CHICKEN-B,169,170,175,32
0,base,all_logged,CHICKEN-B,170,171,176,74
0,base,all_logged,CHICKEN-B,171,172,177,62
0,base,all_logged,CHICKEN-B,172,173,178,140
0,base,all_logged,CHICKEN-B,173,174,179,33
0,base,all_logged,CHICKEN-B,174,175,180,64
0,base,all_logged,CHICKEN-B,175,176,181,25
0,base,all_logged,CHICKEN-B,176,177,182,51
0,base,all_logged,CHICKEN-B,177,178,183,53
0,base,all_logged,CHICKEN-B,178,179,184,43
0,base,all_logged,CHICKEN-B,179,180,185,41
0,base,all_logged,CHICKEN-B,180,181,186,93
0,base,all_logged,CHICKEN-B,181,182,187,27
0,base,all_logged,CHICKEN-B,182,185,190,30
0,base,all_logged,CHICKEN-B,184,185,190,56
0,base,all_logged,CHICKEN-B,183,186,191,31
0,base,all_logged,CHICKEN-B,185,186,191,27
0,base,all_logged,CHICKEN-B,186,187,192,158
0,base,all_logged,CHICKEN-B,187,188,193,55
0,base,all_logged,CHICKEN-B,188,189,194,23
0,base,all_logged,CHICKEN-B,189,190,195,35
0,base,all_logged,CHICKEN-B,190,191,196,60
0,base,all_logged,CHICKEN-B,191,192,197,84
0,base,all_logged,CHICKEN-B,192,193,198,37
0,base,all_logged,CHICKEN-B,193,194,199,25
0,base,all_logged,CHICKEN-B,195,196,201,47
0,base,all_logged,CHICKEN-B,194,197,202,138
0,base,all_logged,CHICKEN-B,197,198,203,35
0,base,all_logged,CHICKEN-B,196,199,204,44
0,base,all_logged,CHICKEN-B,198,199,204,38
0,base,all_logged,CHICKEN-B,200,201,206,37
0,base,all_logged,CHICKEN-B,199,202,207,26
0,base,all_logged,CHICKEN-B,201,202,207,51
0,base,all_logged,CHICKEN-B,202,205,210,67
0,base,all_logged,CHICKEN-B,204,205,210,51
0,base,all_logged,CHICKEN-B,203,206,211,31
0,base,all_logged,CHICKEN-B,205,206,211,46
0,base,all_logged,CHICKEN-B,206,207,212,61
0,base,all_logged,CHICKEN-B,208,209,214,87
0,base,all_logged,CHICKEN-B,207,210,215,57
0,base,all_logged,CHICKEN-B,209,210,215,36
0,base,all_logged,CHICKEN-B,210,211,216,71
0,base,all_logged,CHICKEN-B,211,212,217,36
0,base,all_logged,CHICKEN-B,212,213,218,33
0,base,all_logged,CHICKEN-B,213,214,219,46
0,base,all_logged,CHICKEN-B,214,215,220,82
0,base,all_logged,CHICKEN-B,215,216,221,98
0,base,all_logged,CHICKEN-B,216,217,222,53
0,base,all_logged,CHICKEN-B,217,218,223,18
0,base,all_logged,CHICKEN-B,218,219,224,29
0,base,all_logged,CHICKEN-B,219,220,225,44
0,base,all_logged,CHICKEN-B,220,221,226,40
0,base,all_logged,CHICKEN-B,221,222,227,87
0,base,all_logged,CHICKEN-B,222,223,228,55
0,base,all_logged,CHICKEN-B,223,224,229,54
0,base,all_logged,CHICKEN-B,225,226,231,32
0,base,all_logged,CHICKEN-B,224,227,232,49
0,base,all_logged,CHICKEN-B,226,227,232,64
0,base,all_logged,CHICKEN-B,227,228,233,43
0,base,all_logged,CHICKEN-B,228,229,234,52
0,base,all_logged,CHICKEN-B,229,230,235,53
0,base,all_logged,CHICKEN-B,230,231,236,41
0,base,all_logged,CHICKEN-B,231,232,237,31
0,base,all_logged,CHICKEN-B,232,233,238,34
0,base,all_logged,CHICKEN-B,234,235,240,25
0,base,all_logged,CHICKEN-B,233,236,241,41
0,base,all_logged,CHICKEN-B,235,236,241,78
0,base,all_logged,CHICKEN-B,237,238,243,40
0,base,all_logged,CHICKEN-B,236,239,244,168
0,base,all_logged,CHICKEN-B,238,239,244,37
0,base,all_logged,SAUSAGE-C,0,1,9,65
0,base,all_logged,SAUSAGE-C,1,2,10,64
0,base,all_logged,SAUSAGE-C,4,5,13,8
0,base,all_logged,SAUSAGE-C,5,6,14,30
0,base,all_logged,SAUSAGE-C,6,7,15,12
0,base,all_logged,SAUSAGE-C,7,8,16,4
0,base,all_logged,SAUSAGE-C,8,9,17,19
0,base,all_logged,SAUSAGE-C,9,10,18,7
0,base,all_logged,SAUSAGE-C,10,11,19,19
0,base,all_logged,SAUSAGE-C,11,14,22,15
0,base,all_logged,SAUSAGE-C,13,14,22,15
0,base,all_logged,SAUSAGE-C,12,15,23,15
0,base,all_logged,SAUSAGE-C,14,15,23,16
0,base,all_logged,SAUSAGE-C,16,17,25,22
0,base,all_logged,SAUSAGE-C,15,18,26,11
0,base,all_logged,SAUSAGE-C,17,18,26,28
0,base,all_logged,SAUSAGE-C,19,20,28,17
0,base,all_logged,SAUSAGE-C,18,21,29,8
0,base,all_logged,SAUSAGE-C,20,21,29,21
0,base,all_logged,SAUSAGE-C,21,22,30,30
0,base,all_logged,SAUSAGE-C,22,23,31,8
0,base,all_logged,SAUSAGE-C,23,24,32,21
0,base,all_logged,SAUSAGE-C,24,25,33,19
0,base,all_logged,SAUSAGE-C,25,26,34,13
0,base,all_logged,SAUSAGE-C,26,27,35,32
0,base,all_logged,SAUSAGE-C,28,29,37,10
0,base,all_logged,SAUSAGE-C,27,30,38,19
0,base,all_logged,SAUSAGE-C,29,30,38,26
0,base,all_logged,SAUSAGE-C,30,31,39,14
0,base,all_logged,SAUSAGE-C,31,32,40,32
0,base,all_logged,SAUSAGE-C,32,33,41,13
0,base,all_logged,SAUSAGE-C,33,34,42,19
0,base,all_logged,SAUSAGE-C,34,35,43,16
0,base,all_logged,SAUSAGE-C,35,36,44,23
0,base,all_logged,SAUSAGE-C,36,39,47,19
0,base,all_logged,SAUSAGE-C,38,39,47,25
0,base,all_logged,SAUSAGE-C,37,40,48,27
0,base,all_logged,SAUSAGE-C,40,41,49,25
0,base,all_logged,SAUSAGE-C,39,42,50,19
0,base,all_logged,SAUSAGE-C,41,42,50,17
0,base,all_logged,SAUSAGE-C,43,44,52,18
0,base,all_logged,SAUSAGE-C,42,45,53,14
0,base,all_logged,SAUSAGE-C,44,45,53,34
0,base,all_logged,SAUSAGE-C,45,46,54,34
0,base,all_logged,SAUSAGE-C,46,47,55,50
0,base,all_logged,SAUSAGE-C,47,48,56,24
0,base,all_logged,SAUSAGE-C,48,49,57,19
0,base,all_logged,SAUSAGE-C,49,50,58,28
0,base,all_logged,SAUSAGE-C,50,51,59,24
0,base,all_logged,SAUSAGE-C,51,52,60,19
0,base,all_logged,SAUSAGE-C,52,53,61,16
0,base,all_logged,SAUSAGE-C,54,55,63,38
0,base,all_logged,SAUSAGE-C,53,56,64,38
0,base,all_logged,SAUSAGE-C,55,56,64,14
0,base,all_logged,SAUSAGE-C,56,57,65,15
0,base,all_logged,SAUSAGE-C,57,58,66,20
0,base,all_logged,SAUSAGE-C,58,59,67,20
0,base,all_logged,SAUSAGE-C,60,61,69,18
0,base,all_logged,SAUSAGE-C,59,62,70,6
0,base,all_logged,SAUSAGE-C,62,63,71,10
0,base,all_logged,SAUSAGE-C,61,64,72,23
0,base,all_logged,SAUSAGE-C,63,64,72,14
0,base,all_logged,SAUSAGE-C,64,65,73,24
0,base,all_logged,SAUSAGE-C,66,67,75,34
0,base,all_logged,SAUSAGE-C,65,68,76,10
0,base,all_logged,SAUSAGE-C,68,69,77,21
0,base,all_logged,SAUSAGE-C,67,70,78,23
0,base,all_logged,SAUSAGE-C,69,70,78,12
0,base,all_logged,SAUSAGE-C,70,71,79,12
0,base,all_logged,SAUSAGE-C,72,73,81,5
0,base,all_logged,SAUSAGE-C,71,74,82,17
0,base,all_logged,SAUSAGE-C,73,74,82,17
0,base,all_logged,SAUSAGE-C,74,75,83,28
0,base,all_logged,SAUSAGE-C,75,76,84,11
0,base,all_logged,SAUSAGE-C,76,77,85,9
0,base,all_logged,SAUSAGE-C,77,78,86,17
0,base,all_logged,SAUSAGE-C,78,79,87,17
0,base,all_logged,SAUSAGE-C,79,80,88,12
0,base,all_logged,SAUSAGE-C,80,81,89,15
0,base,all_logged,SAUSAGE-C,81,82,90,17
0,base,all_logged,SAUSAGE-C,82,83,91,21
0,base,all_logged,SAUSAGE-C,83,84,92,23
0,base,all_logged,SAUSAGE-C,85,86,94,28
0,base,all_logged,SAUSAGE-C,84,87,95,25
0,base,all_logged,SAUSAGE-C,86,87,95,18
0,base,all_logged,SAUSAGE-C,87,88,96,22
0,base,all_logged,SAUSAGE-C,88,89,97,14
0,base,all_logged,SAUSAGE-C,89,90,98,18
0,base,all_logged,SAUSAGE-C,91,92,100,18
0,base,all_logged,SAUSAGE-C,90,93,101,30
0,base,all_logged,SAUSAGE-C,92,93,101,9
0,base,all_logged,SAUSAGE-C,93,94,102,26
0,base,all_logged,SAUSAGE-C,94,95,103,38
0,base,all_logged,SAUSAGE-C,95,96,104,48
0,base,all_logged,SAUSAGE-C,96,97,105,22
0,base,all_logged,SAUSAGE-C,97,98,106,11
0,base,all_logged,SAUSAGE-C,99,100,108,24
0,base,all_logged,SAUSAGE-C,98,101,109,17
0,base,all_logged,SAUSAGE-C,100,101,109,44
0,base,all_logged,SAUSAGE-C,101,102,110,21
0,base,all_logged,SAUSAGE-C,102,103,111,16
0,base,all_logged,SAUSAGE-C,103,104,112,18
0,base,all_logged,SAUSAGE-C,104,105,113,28
0,base,all_logged,SAUSAGE-C,105,106,114,14
0,base,all_logged,SAUSAGE-C,106,107,115,14
0,base,all_logged,SAUSAGE-C,107,108,116,19
0,base,all_logged,SAUSAGE-C,108,109,117,18
0,base,all_logged,SAUSAGE-C,109,110,118,51
0,base,all_logged,SAUSAGE-C,110,111,119,20
0,base,all_logged,SAUSAGE-C,111,112,120,26
0,base,all_logged,SAUSAGE-C,112,113,121,23
0,base,all_logged,SAUSAGE-C,113,114,122,15
0,base,all_logged,SAUSAGE-C,114,115,123,19
0,base,all_logged,SAUSAGE-C,115,116,124,8
0,base,all_logged,SAUSAGE-C,116,117,125,28
0,base,all_logged,SAUSAGE-C,117,118,126,19
0,base,all_logged,SAUSAGE-C,118,119,127,11
0,base,all_logged,SAUSAGE-C,119,120,128,9
0,base,all_logged,SAUSAGE-C,120,121,129,28
0,base,all_logged,SAUSAGE-C,121,122,130,23
0,base,all_logged,SAUSAGE-C,122,123,131,21
0,base,all_logged,SAUSAGE-C,123,124,132,29
0,base,all_logged,SAUSAGE-C,124,125,133,26
0,base,all_logged,SAUSAGE-C,125,126,134,24
0,base,all_logged,SAUSAGE-C,126,127,135,9
0,base,all_logged,SAUSAGE-C,127,128,136,26
0,base,all_logged,SAUSAGE-C,128,129,137,45
0,base,all_logged,SAUSAGE-C,129,130,138,39
0,base,all_logged,SAUSAGE-C,130,131,139,26
0,base,all_logged,SAUSAGE-C,131,132,140,20
0,base,all_logged,SAUSAGE-C,132,133,141,44
0,base,all_logged,SAUSAGE-C,133,134,142,25
0,base,all_logged,SAUSAGE-C,134,135,143,17
0,base,all_logged,SAUSAGE-C,135,136,144,23
0,base,all_logged,SAUSAGE-C,136,137,145,30
0,base,all_logged,SAUSAGE-C,138,139,147,38
0,base,all_logged,SAUSAGE-C,137,140,148,31
0,base,all_logged,SAUSAGE-C,139,140,148,25
0,base,all_logged,SAUSAGE-C,140,141,149,17
0,base,all_logged,SAUSAGE-C,142,143,151,28
0,base,all_logged,SAUSAGE-C,141,144,152,30
0,base,all_logged,SAUSAGE-C,143,144,152,19
0,base,all_logged,SAUSAGE-C,144,145,153,27
0,base,all_logged,SAUSAGE-C,145,146,154,30
0,base,all_logged,SAUSAGE-C,146,147,155,8
0,base,all_logged,SAUSAGE-C,147,148,156,20
0,base,all_logged,SAUSAGE-C,148,149,157,7
0,base,all_logged,SAUSAGE-C,149,150,158,22
0,base,all_logged,SAUSAGE-C,150,151,159,17
0,base,all_logged,SAUSAGE-C,151,152,160,34
0,base,all_logged,SAUSAGE-C,152,153,161,37
0,base,all_logged,SAUSAGE-C,153,154,162,11
0,base,all_logged,SAUSAGE-C,154,155,163,14
0,base,all_logged,SAUSAGE-C,155,156,164,34
0,base,all_logged,SAUSAGE-C,156,157,165,14
0,base,all_logged,SAUSAGE-C,157,158,166,25
0,base,all_logged,SAUSAGE-C,158,159,167,41
0,base,all_logged,SAUSAGE-C,159,160,168,25
0,base,all_logged,SAUSAGE-C,160,161,169,26
0,base,all_logged,SAUSAGE-C,161,162,170,31
0,base,all_logged,SAUSAGE-C,162,163,171,30
0,base,all_logged,SAUSAGE-C,163,164,172,36
0,base,all_logged,SAUSAGE-C,164,165,173,16
0,base,all_logged,SAUSAGE-C,165,166,174,11
0,base,all_logged,SAUSAGE-C,166,167,175,18
0,base,all_logged,SAUSAGE-C,167,168,176,11
0,base,all_logged,SAUSAGE-C,168,169,177,12
0,base,all_logged,SAUSAGE-C,169,170,178,12
0,base,all_logged,SAUSAGE-C,171,172,180,18
0,base,all_logged,SAUSAGE-C,170,173,181,39
0,base,all_logged,SAUSAGE-C,172,175,183,17
0,base,all_logged,SAUSAGE-C,174,175,183,15
0,base,all_logged,SAUSAGE-C,173,176,184,18
0,base,all_logged,SAUSAGE-C,175,176,184,18
0,base,all_logged,SAUSAGE-C,176,177,185,17
0,base,all_logged,SAUSAGE-C,177,178,186,22
0,base,all_logged,SAUSAGE-C,179,180,188,59
0,base,all_logged,SAUSAGE-C,178,181,189,38
0,base,all_logged,SAUSAGE-C,180,181,189,23
0,base,all_logged,SAUSAGE-C,181,182,190,24
0,base,all_logged,SAUSAGE-C,182,183,191,8
0,base,all_logged,SAUSAGE-C,184,185,193,48
0,base,all_logged,SAUSAGE-C,183,186,194,11
0,base,all_logged,SAUSAGE-C,185,186,194,16
0,base,all_logged,SAUSAGE-C,186,187,195,30
0,base,all_logged,SAUSAGE-C,187,188,196,50
0,base,all_logged,SAUSAGE-C,188,189,197,14
0,base,all_logged,SAUSAGE-C,189,190,198,22
0,base,all_logged,SAUSAGE-C,190,191,199,16
0,base,all_logged,SAUSAGE-C,191,192,200,15
0,base,all_logged,SAUSAGE-C,192,193,201,8
0,base,all_logged,SAUSAGE-C,193,194,202,30
0,base,all_logged,SAUSAGE-C,194,195,203,67
0,base,all_logged,SAUSAGE-C,195,196,204,33
0,base,all_logged,SAUSAGE-C,196,197,205,36
0,base,all_logged,SAUSAGE-C,197,198,206,28
0,base,all_logged,SAUSAGE-C,198,201,209,18
0,base,all_logged,SAUSAGE-C,200,201,209,40
0,base,all_logged,SAUSAGE-C,199,202,210,39
0,base,all_logged,SAUSAGE-C,201,202,210,38
0,base,all_logged,SAUSAGE-C,202,203,211,12
0,base,all_logged,SAUSAGE-C,203,206,214,17
0,base,all_logged,SAUSAGE-C,205,206,214,75
0,base,all_logged,SAUSAGE-C,204,207,215,28
0,base,all_logged,SAUSAGE-C,206,207,215,13
0,base,all_logged,SAUSAGE-C,207,208,216,29
0,base,all_logged,SAUSAGE-C,208,209,217,16
0,base,all_logged,SAUSAGE-C,209,210,218,15
0,base,all_logged,SAUSAGE-C,210,211,219,18
0,base,all_logged,SAUSAGE-C,211,212,220,23
0,base,all_logged,SAUSAGE-C,212,213,221,43
0,base,all_logged,SAUSAGE-C,213,214,222,40
0,base,all_logged,SAUSAGE-C,214,215,223,52
0,base,all_logged,SAUSAGE-C,215,216,224,23
0,base,all_logged,SAUSAGE-C,216,217,225,19
0,base,all_logged,SAUSAGE-C,217,218,226,15
0,base,all_logged,SAUSAGE-C,218,219,227,24
0,base,all_logged,SAUSAGE-C,220,221,229,26
0,base,all_logged,SAUSAGE-C,219,222,230,20
0,base,all_logged,SAUSAGE-C,221,222,230,34
0,base,all_logged,SAUSAGE-C,222,223,231,12
0,base,all_logged,SAUSAGE-C,224,225,233,10
0,base,all_logged,SAUSAGE-C,223,226,234,34
0,base,all_logged,SAUSAGE-C,225,226,234,22
0,base,all_logged,SAUSAGE-C,226,227,235,12
0,base,all_logged,SAUSAGE-C,227,228,236,53
0,base,all_logged,SAUSAGE-C,228,229,237,13
0,base,all_logged,SAUSAGE-C,230,231,239,20
0,base,all_logged,SAUSAGE-C,229,232,240,50
0,base,all_logged,SAUSAGE-C,232,233,241,26
0,base,all_logged,SAUSAGE-C,231,234,242,24
0,base,all_logged,SAUSAGE-C,233,234,242,9
0,base,all_logged,SAUSAGE-C,234,235,243,43
0,base,all_logged,SAUSAGE-C,235,236,244,27
0,base,all_logged,SAUSAGE-C,236,237,245,26
0,base,all_logged,SAUSAGE-C,237,238,246,9
0,base,all_logged,SAUSAGE-C,238,239,247,16
0,base,all_logged,SPECIAL-D,0,1,5,31
0,base,all_logged,SPECIAL-D,2,3,7,1
0,base,all_logged,SPECIAL-D,3,4,8,14
0,base,all_logged,SPECIAL-D,4,5,9,11
0,base,all_logged,SPECIAL-D,5,6,10,26
0,base,all_logged,SPECIAL-D,6,7,11,2
0,base,all_logged,SPECIAL-D,7,8,12,17
0,base,all_logged,SPECIAL-D,9,10,14,14
0,base,all_logged,SPECIAL-D,8,11,15,10
0,base,all_logged,SPECIAL-D,10,11,15,4
0,base,all_logged,SPECIAL-D,11,12,16,7
0,base,all_logged,SPECIAL-D,12,13,17,19
0,base,all_logged,SPECIAL-D,13,14,18,7
0,base,all_logged,SPECIAL-D,14,15,19,9
0,base,all_logged,SPECIAL-D,15,16,20,2
0,base,all_logged,SPECIAL-D,16,17,21,6
0,base,all_logged,SPECIAL-D,17,18,22,20
0,base,all_logged,SPECIAL-D,18,19,23,7
0,base,all_logged,SPECIAL-D,19,20,24,10
0,base,all_logged,SPECIAL-D,20,21,25,8
0,base,all_logged,SPECIAL-D,21,22,26,4
0,base,all_logged,SPECIAL-D,22,23,27,11
0,base,all_logged,SPECIAL-D,23,26,30,9
0,base,all_logged,SPECIAL-D,25,26,30,10
0,base,all_logged,SPECIAL-D,24,27,31,12
0,base,all_logged,SPECIAL-D,26,27,31,16
0,base,all_logged,SPECIAL-D,27,28,32,4
0,base,all_logged,SPECIAL-D,28,29,33,4
0,base,all_logged,SPECIAL-D,29,30,34,10
0,base,all_logged,SPECIAL-D,30,31,35,9
0,base,all_logged,SPECIAL-D,31,32,36,13
0,base,all_logged,SPECIAL-D,33,34,38,12
0,base,all_logged,SPECIAL-D,32,35,39,9
0,base,all_logged,SPECIAL-D,34,35,39,12
0,base,all_logged,SPECIAL-D,35,36,40,4
0,base,all_logged,SPECIAL-D,36,37,41,14
0,base,all_logged,SPECIAL-D,37,38,42,7
0,base,all_logged,SPECIAL-D,38,39,43,12
0,base,all_logged,SPECIAL-D,39,40,44,9
0,base,all_logged,SPECIAL-D,40,41,45,6
0,base,all_logged,SPECIAL-D,42,43,47,8
0,base,all_logged,SPECIAL-D,41,44,48,5
0,base,all_logged,SPECIAL-D,44,45,49,16
0,base,all_logged,SPECIAL-D,43,46,50,9
0,base,all_logged,SPECIAL-D,46,47,51,9
0,base,all_logged,SPECIAL-D,45,48,52,10
0,base,all_logged,SPECIAL-D,47,48,52,10
0,base,all_logged,SPECIAL-D,48,49,53,9
0,base,all_logged,SPECIAL-D,49,50,54,9
0,base,all_logged,SPECIAL-D,50,51,55,7
0,base,all_logged,SPECIAL-D,51,52,56,7
0,base,all_logged,SPECIAL-D,52,53,57,13
0,base,all_logged,SPECIAL-D,53,54,58,8
0,base,all_logged,SPECIAL-D,55,56,60,9
0,base,all_logged,SPECIAL-D,54,57,61,8
0,base,all_logged,SPECIAL-D,56,57,61,10
0,base,all_logged,SPECIAL-D,58,59,63,5
0,base,all_logged,SPECIAL-D,57,60,64,13
0,base,all_logged,SPECIAL-D,60,61,65,11
0,base,all_logged,SPECIAL-D,59,62,66,5
0,base,all_logged,SPECIAL-D,61,62,66,19
0,base,all_logged,SPECIAL-D,62,63,67,4
0,base,all_logged,SPECIAL-D,63,64,68,6
0,base,all_logged,SPECIAL-D,64,65,69,9
0,base,all_logged,SPECIAL-D,65,66,70,6
0,base,all_logged,SPECIAL-D,66,67,71,14
0,base,all_logged,SPECIAL-D,67,68,72,6
0,base,all_logged,SPECIAL-D,68,69,73,8
0,base,all_logged,SPECIAL-D,69,70,74,3
0,base,all_logged,SPECIAL-D,70,71,75,8
0,base,all_logged,SPECIAL-D,71,72,76,16
0,base,all_logged,SPECIAL-D,72,73,77,6
0,base,all_logged,SPECIAL-D,73,74,78,4
0,base,all_logged,SPECIAL-D,74,75,79,11
0,base,all_logged,SPECIAL-D,75,76,80,8
0,base,all_logged,SPECIAL-D,76,77,81,6
0,base,all_logged,SPECIAL-D,77,78,82,10
0,base,all_logged,SPECIAL-D,78,79,83,10
0,base,all_logged,SPECIAL-D,80,81,85,2
0,base,all_logged,SPECIAL-D,79,82,86,9
0,base,all_logged,SPECIAL-D,81,82,86,7
0,base,all_logged,SPECIAL-D,83,84,88,12
0,base,all_logged,SPECIAL-D,82,85,89,8
0,base,all_logged,SPECIAL-D,84,85,89,7
0,base,all_logged,SPECIAL-D,86,87,91,10
0,base,all_logged,SPECIAL-D,85,88,92,3
0,base,all_logged,SPECIAL-D,88,89,93,5
0,base,all_logged,SPECIAL-D,87,90,94,6
0,base,all_logged,SPECIAL-D,89,90,94,23
0,base,all_logged,SPECIAL-D,90,91,95,6
0,base,all_logged,SPECIAL-D,91,92,96,5
