line_id,order_id,order_date,customer_id,product_id,salesperson_id,quantity,unit_price,discount_pct,gross_sales,net_sales,cogs,gross_profit
L0000256,O000119,2024-01-11,C005,P049,S01,7,398.76,0.0307,2791.32,2705.73,2338.21,367.52
L0000257,O000119,2024-01-11,C005,P053,S01,2,165.38,0.0151,330.76,325.76,274.1,51.66
L0000258,O000120,2024-01-05,C177,P048,S03,13,194.47,0.0825,2528.11,2319.42,1653.86,665.56
L0000259,O000121,2024-01-11,C155,P021,S07,5,141.59,0.0371,707.95,681.7,534.8,146.9
L0000260,O000121,2024-01-11,C155,P002,S07,3,111.25,0.0501,333.75,317.03,259.56,57.47
L0000261,O000121,2024-01-11,C155,P041,S07,4,542.96,0.0364,2171.84,2092.8,1451.8,641.0
L0000262,O000121,2024-01-11,C155,P018,S07,3,99.21,0.0251,297.63,290.17,209.76,80.41
L0000263,O000122,2024-01-09,C040,P041,S05,31,542.96,0.076,16831.76,15553.21,11251.45,4301.76
L0000264,O000122,2024-01-09,C040,P010,S05,19,191.41,0.0758,3636.79,3361.27,2907.0,454.27
L0000265,O000123,2024-01-09,C027,P028,S12,5,463.46,0.0227,2317.3,2264.74,1759.05,505.69
L0000266,O000124,2024-01-12,C142,P051,S06,4,83.67,0.0265,334.68,325.81,275.24,50.57
L0000267,O000124,2024-01-12,C142,P021,S06,8,141.59,0.0339,1132.72,1094.28,855.68,238.6
L0000268,O000125,2024-01-17,C044,P018,S13,4,99.21,0.0246,396.84,387.08,279.68,107.4
L0000269,O000126,2024-01-03,C043,P020,S02,11,162.02,0.0449,1782.22,1702.19,1251.58,450.61
L0000270,O000127,2024-01-21,C127,P009,S08,9,103.07,0.074,927.63,858.96,687.42,171.54
L0000271,O000127,2024-01-21,C127,P020,S08,28,162.02,0.0734,4536.56,4203.68,3185.84,1017.84
L0000272,O000128,2024-01-14,C167,P039,S12,9,790.18,0.0152,7111.62,7003.85,4586.58,2417.27
L0000273,O000129,2024-01-23,C163,P051,S05,10,83.67,0.0566,836.7,789.35,688.1,101.25
L0000274,O000129,2024-01-23,C163,P016,S05,8,154.93,0.0959,1239.44,1120.61,851.52,269.09
L0000275,O000129,2024-01-23,C163,P021,S05,37,141.59,0.0817,5238.83,4810.91,3957.52,853.39
L0000276,O000129,2024-01-23,C163,P025,S05,49,456.91,0.0534,22388.59,21193.71,17542.0,3651.71
L0000277,O000130,2024-01-05,C163,P043,S05,15,429.58,0.0656,6443.7,6020.87,4341.0,1679.87
L0000278,O000131,2024-01-20,C123,P033,S03,21,566.71,0.0741,11900.91,11018.47,8835.33,2183.14
L0000279,O000131,2024-01-20,C123,P060,S03,6,274.87,0.0483,1649.22,1569.49,1431.12,138.37
L0000280,O000132,2024-01-03,C028,P023,S06,13,60.37,0.0411,784.81,752.58,578.24,174.34
L0000281,O000132,2024-01-03,C028,P011,S06,10,190.87,0.0574,1908.7,1799.07,1393.7,405.37
L0000282,O000133,2024-01-01,C026,P048,S02,4,194.47,0.0323,777.88,752.77,508.88,243.89
L0000283,O000134,2024-01-19,C057,P030,S07,40,206.6,0.064,8264.0,7735.42,6462.8,1272.62
L0000284,O000135,2024-01-01,C124,P059,S01,18,175.5,0.075,3159.0,2922.18,2618.46,303.72
L0000285,O000136,2024-01-07,C134,P007,S09,10,73.98,0.0407,739.8,709.66,577.1,132.56
L0000286,O000137,2024-01-26,C030,P042,S01,8,559.21,0.0342,4473.68,4320.66,2649.6,1671.06
L0000287,O000137,2024-01-26,C030,P007,S01,6,73.98,0.013,443.88,438.09,346.26,91.83
L0000288,O000137,2024-01-26,C030,P044,S01,11,848.28,0.031,9331.08,9042.15,5961.23,3080.92
L0000289,O000138,2024-01-06,C164,P002,S03,6,111.25,0.015,667.5,657.46,519.12,138.34
L0000290,O000138,2024-01-06,C164,P048,S03,7,194.47,0.0185,1361.29,1336.13,890.54,445.59
L0000291,O000139,2024-01-25,C017,P056,S03,6,360.27,0.0269,2161.62,2103.41,1856.7,246.71
L0000292,O000140,2024-01-22,C126,P040,S09,6,335.42,0.0306,2012.52,1950.98,1349.22,601.76
L0000293,O000140,2024-01-22,C126,P026,S09,12,316.2,0.0323,3794.4,3671.76,3031.92,639.84
L0000294,O000141,2024-01-10,C158,P009,S03,19,103.07,0.0577,1958.33,1845.32,1451.22,394.1
L0000295,O000142,2024-01-04,C047,P033,S13,3,566.71,0.0293,1700.13,1650.37,1262.19,388.18
L0000296,O000142,2024-01-04,C047,P025,S13,5,456.91,0.0401,2284.55,2192.86,1790.0,402.86
L0000297,O000143,2024-01-21,C045,P009,S04,18,103.07,0.0857,1855.26,1696.3,1374.84,321.46
L0000298,O000143,2024-01-21,C045,P012,S04,24,121.04,0.0787,2904.96,2676.22,2278.8,397.42
L0000299,O000144,2024-01-22,C126,P029,S09,3,210.7,0.0274,632.1,614.78,472.23,142.55
L0000300,O000144,2024-01-22,C126,P032,S09,2,415.18,0.0169,830.36,816.34,624.04,192.3
L0000301,O000145,2024-01-19,C127,P018,S08,21,99.21,0.0658,2083.41,1946.29,1468.32,477.97
L0000302,O000145,2024-01-19,C127,P050,S08,12,390.75,0.0521,4689.0,4444.82,3803.4,641.42
L0000303,O000146,2024-01-24,C168,P003,S08,3,180.47,0.0403,541.41,519.62,396.48,123.14
L0000304,O000147,2024-01-04,C061,P038,S08,25,608.81,0.0332,15220.25,14714.73,9931.5,4783.23
L0000305,O000147,2024-01-04,C061,P045,S08,10,213.64,0.0498,2136.4,2030.06,1483.4,546.66
L0000306,O000147,2024-01-04,C061,P023,S08,21,60.37,0.0235,1267.77,1237.94,934.08,303.86
L0000307,O000148,2024-01-18,C072,P046,S06,4,226.75,0.0388,907.0,871.82,566.6,305.22
L0000308,O000149,2024-01-29,C174,P049,S08,9,398.76,0.0607,3588.84,3370.82,3006.27,364.55
L0000309,O000150,2024-01-27,C064,P037,S09,4,763.46,0.0088,3053.84,3027.08,2022.36,1004.72
L0000310,O000150,2024-01-27,C064,P041,S09,6,542.96,0.0301,3257.76,3159.86,2177.7,982.16
L0000311,O000151,2024-01-30,C095,P021,S11,57,141.59,0.0734,8070.63,7478.15,6096.72,1381.43
L0000312,O000151,2024-01-30,C095,P038,S11,31,608.81,0.0618,18873.11,17706.66,12315.06,5391.6
L0000313,O000151,2024-01-30,C095,P001,S11,12,165.91,0.0776,1990.92,1836.52,1587.72,248.8
L0000314,O000151,2024-01-30,C095,P056,S11,18,360.27,0.0875,6484.86,5917.71,5570.1,347.61
L0000315,O000152,2024-01-27,C073,P009,S15,7,103.07,0.0788,721.49,664.64,534.66,129.98
L0000316,O000152,2024-01-27,C073,P037,S15,21,763.46,0.0713,16032.66,14889.83,10617.39,4272.44
L0000317,O000153,2024-01-22,C167,P041,S12,3,542.96,0.0267,1628.88,1585.32,1088.85,496.47
L0000318,O000154,2024-01-23,C025,P005,S06,15,133.29,0.0824,1999.35,1834.54,1593.45,241.09
L0000319,O000155,2024-01-22,C114,P022,S08,16,79.63,0.0756,1274.08,1177.7,931.36,246.34
L0000320,O000156,2024-01-24,C027,P057,S12,4,240.19,0.0301,960.76,931.86,831.72,100.14
L0000321,O000157,2024-01-27,C035,P037,S06,5,763.46,0.0202,3817.3,3740.06,2527.95,1212.11
L0000322,O000158,2024-01-14,C158,P014,S03,19,62.06,0.07,1179.14,1096.55,884.83,211.72
L0000323,O000158,2024-01-14,C158,P006,S03,32,102.8,0.0694,3289.6,3061.21,2465.28,595.93
L0000324,O000159,2024-01-20,C154,P045,S09,10,213.64,0.0579,2136.4,2012.81,1483.4,529.41
L0000325,O000159,2024-01-20,C154,P002,S09,12,111.25,0.0522,1335.0,1265.25,1038.24,227.01
L0000326,O000159,2024-01-20,C154,P055,S09,25,225.19,0.0483,5629.75,5357.77,4524.5,833.27
L0000327,O000160,2024-01-13,C029,P039,S01,10,790.18,0.0629,7901.8,7404.95,5096.2,2308.75
L0000328,O000160,2024-01-13,C029,P005,S01,4,133.29,0.0327,533.16,515.73,424.92,90.81
L0000329,O000161,2024-01-22,C045,P050,S05,15,390.75,0.0791,5861.25,5397.59,4754.25,643.34
L0000330,O000161,2024-01-22,C045,P005,S05,38,133.29,0.076,5065.02,4679.83,4036.74,643.09
L0000331,O000161,2024-01-22,C045,P002,S05,29,111.25,0.0589,3226.25,3036.2,2509.08,527.12
L0000332,O000161,2024-01-22,C045,P038,S05,11,608.81,0.0845,6696.91,6131.3,4369.86,1761.44
L0000333,O000162,2024-01-20,C040,P006,S05,24,102.8,0.0803,2467.2,2269.06,1848.96,420.1
L0000334,O000163,2024-01-13,C151,P028,S04,19,463.46,0.0111,8805.74,8708.0,6684.39,2023.61
L0000335,O000164,2024-01-02,C063,P008,S01,20,167.48,0.0715,3349.6,3110.11,2497.2,612.91
L0000336,O000164,2024-01-02,C063,P030,S01,14,206.6,0.0655,2892.4,2702.89,2261.98,440.91
L0000337,O000164,2024-01-02,C063,P040,S01,25,335.42,0.0512,8385.5,7956.53,5621.75,2334.78
L0000338,O000164,2024-01-02,C063,P039,S01,14,790.18,0.0794,11062.52,10184.16,7134.68,3049.48
L0000339,O000165,2024-01-17,C017,P037,S02,3,763.46,0.016,2290.38,2253.76,1516.77,736.99
L0000340,O000165,2024-01-17,C017,P041,S02,6,542.96,0.0359,3257.76,3140.89,2177.7,963.19
L0000341,O000166,2024-01-09,C027,P033,S12,1,566.71,0.0382,566.71,545.08,420.73,124.35
L0000342,O000167,2024-01-02,C142,P016,S07,4,154.93,0.0525,619.72,587.18,425.76,161.42
L0000343,O000168,2024-01-09,C020,P044,S05,26,848.28,0.0763,22055.28,20371.51,14090.18,6281.33
L0000344,O000169,2024-01-31,C103,P056,S01,8,360.27,0,2882.16,2882.16,2475.6,406.56
L0000345,O000169,2024-01-31,C103,P019,S01,6,157.82,0.0297,946.92,918.78,661.08,257.7
L0000346,O000169,2024-01-31,C103,P050,S01,4,390.75,0.0397,1563.0,1500.92,1267.8,233.12
L0000347,O000170,2024-01-15,C095,P050,S11,30,390.75,0.0913,11722.5,10652.32,9508.5,1143.82
L0000348,O000170,2024-01-15,C095,P013,S11,36,174.44,0.0976,6279.84,5666.97,4561.2,1105.77
L0000349,O000170,2024-01-15,C095,P047,S11,14,704.46,0.0757,9862.44,9116.31,6404.02,2712.29
L0000350,O000170,2024-01-15,C095,P058,S11,34,372.04,0.0634,12649.36,11847.91,10250.66,1597.25
L0000351,O000171,2024-01-07,C136,P004,S12,22,203.83,0.0875,4484.26,4091.74,3548.38,543.36
L0000352,O000171,2024-01-07,C136,P010,S12,19,191.41,0.0528,3636.79,3444.6,2907.0,537.6
L0000353,O000172,2024-01-12,C118,P007,S03,6,73.98,0.0123,443.88,438.4,346.26,92.14
L0000354,O000173,2024-01-02,C112,P017,S10,15,119.71,0.0849,1795.65,1643.2,1189.95,453.25
L0000355,O000174,2024-01-11,C082,P005,S09,23,133.29,0.0753,3065.67,2834.74,2443.29,391.45
L0000356,O000175,2024-01-11,C105,P050,S01,16,390.75,0.0731,6252.0,5795.11,5071.2,723.91
L0000357,O000175,2024-01-11,C105,P014,S01,25,62.06,0.0604,1551.5,1457.76,1164.25,293.51
L0000358,O000176,2024-01-07,C084,P016,S10,11,154.93,0.0093,1704.23,1688.32,1170.84,517.48
L0000359,O000177,2024-01-02,C174,P012,S09,9,121.04,0.046,1089.36,1039.29,854.55,184.74
L0000360,O000178,2024-01-08,C025,P051,S07,13,83.67,0.0709,1087.71,1010.6,894.53,116.07
L0000361,O000179,2024-01-21,C022,P059,S03,3,175.5,0.0269,526.5,512.33,436.41,75.92
L0000362,O000179,2024-01-21,C022,P053,S03,4,165.38,0.0201,661.52,648.23,548.2,100.03
L0000363,O000180,2024-01-16,C008,P012,S05,4,121.04,0.0204,484.16,474.3,379.8,94.5
L0000364,O000180,2024-01-16,C008,P023,S05,4,60.37,0.0494,241.48,229.54,177.92,51.62
L0000365,O000181,2024-01-14,C141,P018,S05,5,99.21,0.0116,496.05,490.29,349.6,140.69
L0000366,O000182,2024-01-08,C162,P051,S12,12,83.67,0.0283,1004.04,975.67,825.72,149.95
L0000367,O000182,2024-01-08,C162,P046,S12,23,226.75,0.0392,5215.25,5010.67,3257.95,1752.72
L0000368,O000182,2024-01-08,C162,P023,S12,10,60.37,0.0499,603.7,573.59,444.8,128.79
L0000369,O000182,2024-01-08,C162,P031,S12,13,644.45,0.0774,8377.85,7729.26,6333.6,1395.66
L0000370,O000183,2024-01-04,C064,P053,S08,14,165.38,0.0249,2315.32,2257.62,1918.7,338.92
L0000371,O000184,2024-01-25,C057,P054,S07,17,115.7,0.0742,1966.9,1821.04,1662.43,158.61
L0000372,O000185,2024-01-19,C008,P037,S05,5,763.46,0.0137,3817.3,3764.93,2527.95,1236.98
L0000373,O000185,2024-01-19,C008,P010,S05,5,191.41,0.0259,957.05,932.24,765.0,167.24
L0000374,O000185,2024-01-19,C008,P013,S05,6,174.44,0.0334,1046.64,1011.7,760.2,251.5
L0000375,O000185,2024-01-19,C008,P054,S05,8,115.7,0.038,925.6,890.42,782.32,108.1
L0000376,O000186,2024-01-30,C083,P038,S08,7,608.81,0.0389,4261.67,4095.73,2780.82,1314.91
L0000377,O000187,2024-01-04,C135,P024,S11,28,63.13,0.0606,1767.64,1660.57,1294.16,366.41
L0000378,O000187,2024-01-04,C135,P046,S11,36,226.75,0.1044,8163.0,7310.78,5099.4,2211.38
L0000379,O000187,2024-01-04,C135,P043,S11,31,429.58,0.0673,13316.98,12420.96,8971.4,3449.56
L0000380,O000187,2024-01-04,C135,P026,S11,40,316.2,0.0922,12648.0,11482.46,10106.4,1376.06
L0000381,O000188,2024-01-20,C092,P053,S06,12,165.38,0.0629,1984.56,1859.68,1644.6,215.08
L0000382,O000188,2024-01-20,C092,P012,S06,32,121.04,0.0722,3873.28,3593.57,3038.4,555.17
L0000383,O000189,2024-01-25,C146,P021,S01,14,141.59,0.0811,1982.26,1821.52,1497.44,324.08
L0000384,O000190,2024-01-24,C020,P021,S04,47,141.59,0.0624,6654.73,6239.21,5027.12,1212.09
L0000385,O000191,2024-01-15,C003,P045,S02,7,213.64,0.0455,1495.48,1427.48,1038.38,389.1
L0000386,O000192,2024-01-13,C113,P057,S07,4,240.19,0.0254,960.76,936.37,831.72,104.65
L0000387,O000192,2024-01-13,C113,P027,S07,7,261.5,0.027,1830.5,1781.06,1329.58,451.48
L0000388,O000192,2024-01-13,C113,P032,S07,3,415.18,0.038,1245.54,1198.22,936.06,262.16
L0000389,O000192,2024-01-13,C113,P025,S07,8,456.91,0.0505,3655.28,3470.68,2864.0,606.68
L0000390,O000193,2024-01-03,C087,P028,S09,4,463.46,0.038,1853.84,1783.4,1407.24,376.16
L0000391,O000193,2024-01-03,C087,P042,S09,10,559.21,0.0238,5592.1,5458.91,3312.0,2146.91
L0000392,O000194,2024-01-10,C077,P026,S08,34,316.2,0.0657,10750.8,10044.98,8590.44,1454.54
L0000393,O000195,2024-01-05,C014,P006,S09,3,102.8,0.0185,308.4,302.69,231.12,71.57
L0000394,O000196,2024-01-01,C053,P006,S04,8,102.8,0.0203,822.4,805.72,616.32,189.4
L0000395,O000196,2024-01-01,C053,P031,S04,5,644.45,0.0222,3222.25,3150.66,2436.0,714.66
L0000396,O000197,2024-01-18,C100,P025,S06,15,456.91,0.0606,6853.65,6438.65,5370.0,1068.65
L0000397,O000198,2024-01-09,C113,P054,S07,4,115.7,0.0253,462.8,451.11,391.16,59.95
L0000398,O000199,2024-01-03,C172,P027,S09,4,261.5,0.0072,1046.0,1038.47,759.76,278.71
L0000399,O000199,2024-01-03,C172,P049,S09,4,398.76,0.0429,1595.04,1526.67,1336.12,190.55
L0000400,O000199,2024-01-03,C172,P038,S09,13,608.81,0.0211,7914.53,7747.69,5164.38,2583.31
L0000401,O000200,2024-01-08,C122,P058,S02,6,372.04,0,2232.24,2232.24,1808.94,423.3
L0000402,O000201,2024-01-05,C031,P011,S09,3,190.87,0.0102,572.61,566.8,418.11,148.69
L0000403,O000202,2024-01-22,C112,P041,S10,22,542.96,0.0706,11945.12,11102.29,7984.9,3117.39
L0000404,O000202,2024-01-22,C112,P010,S10,19,191.41,0.0836,3636.79,3332.88,2907.0,425.88
L0000405,O000202,2024-01-22,C112,P054,S10,47,115.7,0.0626,5437.9,5097.44,4596.13,501.31
L0000406,O000202,2024-01-22,C112,P039,S10,24,790.18,0.0732,18964.32,17575.53,12230.88,5344.65
L0000407,O000203,2024-01-19,C150,P037,S14,4,763.46,0.0181,3053.84,2998.46,2022.36,976.1
L0000408,O000203,2024-01-19,C150,P050,S14,5,390.75,0.0353,1953.75,1884.86,1584.75,300.11
L0000409,O000203,2024-01-19,C150,P007,S14,6,73.98,0.0239,443.88,433.26,346.26,87.0
L0000410,O000203,2024-01-19,C150,P051,S14,7,83.67,0.0316,585.69,567.18,481.67,85.51
L0000411,O000204,2024-01-02,C102,P004,S02,23,203.83,0.0674,4688.09,4372.02,3709.67,662.35
L0000412,O000204,2024-01-02,C102,P048,S02,33,194.47,0.0828,6417.51,5885.96,4198.26,1687.7
L0000413,O000205,2024-01-27,C126,P015,S08,4,160.17,0.0235,640.68,625.63,448.24,177.39
L0000414,O000205,2024-01-27,C126,P009,S08,6,103.07,0.0374,618.42,595.31,458.28,137.03
L0000415,O000205,2024-01-27,C126,P020,S08,13,162.02,0.0399,2106.26,2022.12,1479.14,542.98
L0000416,O000205,2024-01-27,C126,P048,S08,6,194.47,0.0085,1166.82,1156.89,763.32,393.57
L0000417,O000206,2024-01-10,C130,P055,S09,26,225.19,0.0863,5854.94,5349.74,4705.48,644.26
L0000418,O000207,2024-01-07,C015,P004,S12,2,203.83,0.0467,407.66,388.61,322.58,66.03
L0000419,O000208,2024-01-17,C102,P044,S03,23,848.28,0.0882,19510.44,17789.67,12464.39,5325.28
L0000420,O000208,2024-01-17,C102,P002,S03,25,111.25,0.0717,2781.25,2581.95,2163.0,418.95
L0000421,O000208,2024-01-17,C102,P016,S03,34,154.93,0.0775,5267.62,4859.16,3618.96,1240.2
L0000422,O000208,2024-01-17,C102,P024,S03,18,63.13,0.0704,1136.34,1056.3,831.96,224.34
L0000423,O000209,2024-01-08,C174,P027,S08,19,261.5,0.0828,4968.5,4557.19,3608.86,948.33
L0000424,O000210,2024-01-16,C034,P001,S04,2,165.91,0.0213,331.82,324.76,264.62,60.14
L0000425,O000210,2024-01-16,C034,P015,S04,7,160.17,0.0171,1121.19,1102.05,784.42,317.63
L0000426,O000211,2024-01-09,C056,P034,S15,37,241.4,0.0828,8931.8,8192.38,7295.29,897.09
L0000427,O000212,2024-01-04,C002,P039,S13,21,790.18,0.108,16593.78,14802.14,10702.02,4100.12
L0000428,O000212,2024-01-04,C002,P019,S13,55,157.82,0.089,8680.1,7907.72,6059.9,1847.82
L0000429,O000213,2024-01-09,C168,P034,S09,5,241.4,0.0269,1207.0,1174.51,985.85,188.66
L0000430,O000214,2024-01-21,C128,P027,S02,3,261.5,0.0176,784.5,770.69,569.82,200.87
L0000431,O000215,2024-01-19,C147,P046,S08,15,226.75,0.0807,3401.25,3126.83,2124.75,1002.08
L0000432,O000216,2024-01-22,C092,P054,S07,19,115.7,0.0395,2198.3,2111.47,1858.01,253.46
L0000433,O000216,2024-01-22,C092,P043,S07,16,429.58,0.0626,6873.28,6442.91,4630.4,1812.51
L0000434,O000216,2024-01-22,C092,P057,S07,43,240.19,0.0498,10328.17,9813.52,8940.99,872.53
L0000435,O000217,2024-01-08,C091,P020,S14,39,162.02,0.0635,6318.78,5917.58,4437.42,1480.16
L0000436,O000217,2024-01-08,C091,P027,S14,31,261.5,0.0681,8106.5,7554.13,5888.14,1665.99
L0000437,O000217,2024-01-08,C091,P051,S14,29,83.67,0.0771,2426.43,2239.43,1995.49,243.94
L0000438,O000218,2024-01-22,C098,P056,S13,10,360.27,0.0507,3602.7,3420.05,3094.5,325.55
L0000439,O000218,2024-01-22,C098,P055,S13,11,225.19,0.0473,2477.09,2359.88,1990.78,369.1
L0000440,O000219,2024-01-06,C126,P028,S08,7,463.46,0.0094,3244.22,3213.58,2462.67,750.91
L0000441,O000220,2024-01-31,C123,P035,S02,12,287.19,0.0755,3446.28,3185.94,2733.72,452.22
L0000442,O000221,2024-01-27,C136,P001,S12,21,165.91,0.0659,3484.11,3254.39,2778.51,475.88
L0000443,O000222,2024-01-23,C089,P025,S15,18,456.91,0.0684,8224.38,7662.11,6444.0,1218.11
L0000444,O000223,2024-01-31,C075,P039,S11,22,790.18,0.0765,17383.96,16054.71,11211.64,4843.07
L0000445,O000223,2024-01-31,C075,P034,S11,25,241.4,0.0883,6035.0,5501.95,4929.25,572.7
L0000446,O000223,2024-01-31,C075,P022,S11,26,79.63,0.0975,2070.38,1868.52,1513.46,355.06
L0000447,O000224,2024-01-23,C167,P041,S12,4,542.96,0.062,2171.84,2037.1,1451.8,585.3
L0000448,O000225,2024-01-22,C028,P008,S06,12,167.48,0.0567,2009.76,1895.86,1498.32,397.54
L0000449,O000226,2024-01-18,C065,P014,S11,5,62.06,0.0084,310.3,307.7,232.85,74.85
L0000450,O000226,2024-01-18,C065,P045,S11,7,213.64,0.0229,1495.48,1461.28,1038.38,422.9
L0000451,O000227,2024-01-29,C027,P051,S12,4,83.67,0.0279,334.68,325.34,275.24,50.1
L0000452,O000228,2024-01-17,C052,P019,S13,2,157.82,0.0339,315.64,304.94,220.36,84.58
L0000453,O000228,2024-01-17,C052,P011,S13,13,190.87,0.0281,2481.31,2411.62,1811.81,599.81
L0000454,O000229,2024-02-24,C026,P030,S02,3,206.6,0.0392,619.8,595.5,484.71,110.79
L0000455,O000229,2024-02-24,C026,P019,S02,6,157.82,0.0294,946.92,919.09,661.08,258.01
L0000456,O000230,2024-02-04,C025,P009,S06,25,103.07,0.0537,2576.75,2438.45,1909.5,528.95
L0000457,O000231,2024-02-12,C113,P006,S07,6,102.8,0.0143,616.8,608.0,462.24,145.76
L0000458,O000231,2024-02-12,C113,P024,S07,13,63.13,0.0328,820.69,793.79,600.86,192.93
L0000459,O000231,2024-02-12,C113,P053,S07,5,165.38,0.0305,826.9,801.7,685.25,116.45
L0000460,O000232,2024-02-05,C179,P055,S03,2,225.19,0.0302,450.38,436.76,361.96,74.8
L0000461,O000233,2024-02-19,C124,P012,S03,20,121.04,0.0929,2420.8,2195.84,1899.0,296.84
L0000462,O000233,2024-02-19,C124,P040,S03,14,335.42,0.0783,4695.88,4328.28,3148.18,1180.1
L0000463,O000234,2024-02-02,C017,P001,S02,10,165.91,0.0242,1659.1,1618.9,1323.1,295.8
L0000464,O000234,2024-02-02,C017,P046,S02,10,226.75,0.0058,2267.5,2254.42,1416.5,837.92
L0000465,O000235,2024-02-23,C180,P047,S06,23,704.46,0.0707,16202.58,15056.95,10520.89,4536.06
L0000466,O000235,2024-02-23,C180,P016,S06,26,154.93,0.0697,4028.18,3747.35,2767.44,979.91
L0000467,O000236,2024-02-06,C130,P056,S09,32,360.27,0.0703,11528.64,10718.35,9902.4,815.95
L0000468,O000236,2024-02-06,C130,P011,S09,25,190.87,0.0835,4771.75,4373.48,3484.25,889.23
L0000469,O000236,2024-02-06,C130,P005,S09,14,133.29,0.0864,1866.06,1704.75,1487.22,217.53
L0000470,O000237,2024-02-19,C115,P029,S12,12,210.7,0.0812,2528.4,2323.14,1888.92,434.22
L0000471,O000237,2024-02-19,C115,P021,S12,10,141.59,0.0848,1415.9,1295.89,1069.6,226.29
L0000472,O000237,2024-02-19,C115,P008,S12,49,167.48,0.0561,8206.52,7746.02,6118.14,1627.88
L0000473,O000238,2024-02-21,C172,P024,S09,8,63.13,0.0268,505.04,491.52,369.76,121.76
L0000474,O000238,2024-02-21,C172,P053,S09,7,165.38,0.0089,1157.66,1147.41,959.35,188.06
L0000475,O000238,2024-02-21,C172,P004,S09,5,203.83,0.0246,1019.15,994.11,806.45,187.66
L0000476,O000238,2024-02-21,C172,P015,S09,4,160.17,0.0243,640.68,625.09,448.24,176.85
L0000477,O000239,2024-02-26,C075,P003,S11,18,180.47,0.071,3248.46,3017.71,2378.88,638.83
L0000478,O000239,2024-02-26,C075,P058,S11,12,372.04,0.0562,4464.48,4213.46,3617.88,595.58
L0000479,O000240,2024-02-07,C031,P053,S09,12,165.38,0.0347,1984.56,1915.74,1644.6,271.14
L0000480,O000241,2024-02-21,C173,P058,S03,16,372.04,0.0728,5952.64,5519.41,4823.84,695.57
L0000481,O000242,2024-02-17,C035,P048,S07,9,194.47,0,1750.23,1750.23,1144.98,605.25
L0000482,O000243,2024-02-06,C178,P009,S10,35,103.07,0.0736,3607.45,3342.0,2673.3,668.7
L0000483,O000243,2024-02-06,C178,P007,S10,7,73.98,0.0607,517.86,486.45,403.97,82.48
L0000484,O000243,2024-02-06,C178,P025,S10,31,456.91,0.083,14164.21,12987.97,11098.0,1889.97
L0000485,O000244,2024-02-13,C088,P009,S09,12,103.07,0.002,1236.84,1234.4,916.56,317.84
L0000486,O000244,2024-02-13,C088,P027,S09,6,261.5,0.0232,1569.0,1532.57,1139.64,392.93
L0000487,O000245,2024-02-24,C142,P040,S06,10,335.42,0.0306,3354.2,3251.45,2248.7,1002.75
L0000488,O000246,2024-02-23,C167,P045,S12,5,213.64,0.022,1068.2,1044.74,741.7,303.04
L0000489,O000246,2024-02-23,C167,P041,S12,4,542.96,0.0089,2171.84,2152.46,1451.8,700.66
L0000490,O000247,2024-02-14,C173,P035,S03,18,287.19,0.0574,5169.42,4872.92,4100.58,772.34
L0000491,O000247,2024-02-14,C173,P019,S03,7,157.82,0.0712,1104.74,1026.1,771.26,254.84
L0000492,O000247,2024-02-14,C173,P057,S03,12,240.19,0.084,2882.28,2640.16,2495.16,145.0
L0000493,O000248,2024-02-09,C038,P019,S01,5,157.82,0.0483,789.1,750.99,550.9,200.09
L0000494,O000248,2024-02-09,C038,P014,S01,4,62.06,0.0205,248.24,243.15,186.28,56.87
L0000495,O000249,2024-02-26,C179,P004,S02,3,203.83,0.0393,611.49,587.44,483.87,103.57
L0000496,O000249,2024-02-26,C179,P060,S02,5,274.87,0.0173,1374.35,1350.61,1192.6,158.01
L0000497,O000250,2024-02-28,C114,P046,S08,28,226.75,0.0485,6349.0,6041.29,3966.2,2075.09
L0000498,O000250,2024-02-28,C114,P042,S08,30,559.21,0.0524,16776.3,15896.52,9936.0,5960.52
L0000499,O000250,2024-02-28,C114,P024,S08,8,63.13,0.0679,505.04,470.77,369.76,101.01
L0000500,O000251,2024-02-17,C031,P018,S09,6,99.21,0.0318,595.26,576.31,419.52,156.79
L0000501,O000252,2024-02-19,C066,P046,S01,13,226.75,0.0275,2947.75,2866.71,1841.45,1025.26
L0000502,O000253,2024-02-27,C170,P037,S02,3,763.46,0.0084,2290.38,2271.21,1516.77,754.44
L0000503,O000253,2024-02-27,C170,P036,S02,5,231.82,0.0268,1159.1,1128.01,841.15,286.86
L0000504,O000254,2024-02-17,C041,P026,S13,8,316.2,0.0791,2529.6,2329.44,2021.28,308.16
L0000505,O000254,2024-02-17,C041,P006,S13,29,102.8,0.0671,2981.2,2781.31,2234.16,547.15
